account_id,country,segment,fund_size_eur,strategic_priority_flag
ACME-EU-01000,IT,PIAO,3687393002.767616,True
ACME-EU-01001,BE,FAM,1433311225.0866876,False
ACME-EU-01002,CH,FAM,4013398921.4522953,False
ACME-EU-01003,DE,FAM,4986192261.61811,False
ACME-EU-01004,DE,FAM,151100000.64163467,False
ACME-EU-01005,DE,FAM,4486931963.088869,False
ACME-EU-01006,NL,PIAO,3113530037.4596915,False
ACME-EU-01007,ES,PIAO,4866939713.204941,False
ACME-EU-01008,NL,FAM,2325582578.1146116,True
ACME-EU-01009,ES,FAM,4237092264.926297,False
ACME-EU-01010,LU,FAM,312907948.92278785,False
ACME-EU-01011,NL,PIAO,1677059971.3414004,False
ACME-EU-01012,NL,FAM,336015672.2182986,False
ACME-EU-01013,BE,FAM,4876740324.261873,False
ACME-EU-01014,IT,PIAO,4085052562.451912,False
ACME-EU-01015,NL,PIAO,4262884558.8086066,False
ACME-EU-01016,BE,FAM,4689888191.938037,False
ACME-EU-01017,FR,FAM,426432327.112807,True
ACME-EU-01018,IT,FAM,1928602364.9741535,False
ACME-EU-01019,LU,PIAO,356103410.33096665,False
ACME-EU-01020,NL,FAM,1054754714.6485931,True
ACME-EU-01021,CH,FAM,1147599519.411324,False
ACME-EU-01022,DE,FAM,2346066948.026846,False
ACME-EU-01023,FR,PIAO,1343542275.1007593,False
ACME-EU-01024,FR,PIAO,505789555.9819877,True
ACME-EU-01025,LU,FAM,838287954.3814445,True
ACME-EU-01026,BE,FAM,737230542.1969025,False
ACME-EU-01027,FR,PIAO,4865410912.763579,False
ACME-EU-01028,IT,PIAO,3796703242.0854497,True
ACME-EU-01029,NL,PIAO,4838839564.882541,False
ACME-EU-01030,NL,PIAO,2199262692.053035,True
ACME-EU-01031,CH,PIAO,1392564039.8316202,False
ACME-EU-01032,LU,PIAO,3991667692.8487244,False
ACME-EU-01033,DE,PIAO,1631943336.2876928,False
ACME-EU-01034,BE,PIAO,1497617485.153036,False
ACME-EU-01035,DE,PIAO,1163297455.0469482,False
ACME-EU-01036,FR,FAM,649265212.1429526,False
ACME-EU-01037,LU,FAM,1283058842.022813,False
ACME-EU-01038,CH,FAM,1777243422.6209645,False
ACME-EU-01039,DE,PIAO,3370297046.5205064,True
ACME-EU-01040,IT,FAM,313761646.25503844,False
ACME-EU-01041,NL,PIAO,1053324191.3870494,False
ACME-EU-01042,FR,PIAO,4045309177.8180904,True
ACME-EU-01043,CH,FAM,735462695.99527,False
ACME-EU-01044,DE,PIAO,1713883087.4660852,False
ACME-EU-01045,BE,FAM,4323429950.368842,False
ACME-EU-01046,IT,FAM,775471630.4060699,False
ACME-EU-01047,IT,FAM,414601441.2553313,True
ACME-EU-01048,DE,PIAO,2423205437.404974,False
ACME-EU-01049,NL,FAM,1512795136.8814034,False
ACME-EU-01050,DE,PIAO,2817478414.0547867,False
ACME-EU-01051,FR,FAM,4019220647.526892,False
ACME-EU-01052,DE,FAM,686605292.2755631,False
ACME-EU-01053,IT,FAM,2903914723.6868706,False
ACME-EU-01054,CH,PIAO,2528038293.1889296,False
ACME-EU-01055,DE,PIAO,721249851.2799846,False
ACME-EU-01056,NL,PIAO,3120368429.159383,False
ACME-EU-01057,LU,FAM,1368928448.8859975,False
ACME-EU-01058,CH,FAM,2439683758.4015183,False
ACME-EU-01059,BE,PIAO,412279349.06103235,False
ACME-EU-01060,ES,PIAO,2298460702.0109015,False
ACME-EU-01061,DE,PIAO,1533010876.7460587,False
ACME-EU-01062,NL,PIAO,4112083674.715586,False
ACME-EU-01063,CH,PIAO,285836656.259844,False
ACME-EU-01064,NL,PIAO,2093617767.3167315,False
ACME-EU-01065,BE,FAM,2292698689.2330585,False
ACME-EU-01066,IT,PIAO,3625305375.4192944,False
ACME-EU-01067,NL,FAM,2871863587.8759646,False
ACME-EU-01068,CH,FAM,3336394473.633711,False
ACME-EU-01069,NL,PIAO,3885469378.973129,True
ACME-EU-01070,NL,PIAO,4311152665.317286,False
ACME-EU-01071,NL,FAM,1570063608.1156301,False
ACME-EU-01072,FR,PIAO,2690575504.114151,False
ACME-EU-01073,FR,PIAO,4200700284.1175604,False
ACME-EU-01074,IT,FAM,4947266203.694317,False
ACME-EU-01075,DE,FAM,4447707035.907772,False
ACME-EU-01076,NL,FAM,1857964845.8592596,True
ACME-EU-01077,BE,PIAO,976637419.5760335,False
ACME-EU-01078,DE,FAM,2447473294.495537,False
ACME-EU-01079,BE,PIAO,3708465617.728375,False
ACME-EU-01080,DE,FAM,2463352784.6957345,False
ACME-EU-01081,IT,FAM,2416421135.705029,False
ACME-EU-01082,NL,FAM,4191313874.987921,False
ACME-EU-01083,NL,PIAO,1807657491.5568645,False
ACME-EU-01084,ES,PIAO,4299113579.383416,False
ACME-EU-01085,BE,FAM,2034617199.9576662,False
ACME-EU-01086,DE,FAM,1641837295.2860186,False
ACME-EU-01087,DE,FAM,2270495566.0872955,False
ACME-EU-01088,LU,PIAO,3812472346.4156675,False
ACME-EU-01089,LU,FAM,630884137.2921075,False
ACME-EU-01090,FR,PIAO,982899660.1442149,True
ACME-EU-01091,ES,FAM,4757272683.489797,False
ACME-EU-01092,CH,FAM,878282645.2794055,False
ACME-EU-01093,LU,FAM,2839068862.337342,False
ACME-EU-01094,CH,FAM,2896993018.8430276,False
ACME-EU-01095,FR,FAM,2448632685.7891736,False
ACME-EU-01096,FR,FAM,3224081497.635516,False
ACME-EU-01097,FR,PIAO,1149903802.2622945,True
ACME-EU-01098,BE,FAM,2763758676.6159644,False
ACME-EU-01099,BE,PIAO,1861494102.9792387,False
ACME-EU-01100,IT,FAM,3308674630.886316,False
ACME-EU-01101,IT,FAM,706976493.3223741,False
ACME-EU-01102,FR,PIAO,2854816206.780542,False
ACME-EU-01103,ES,FAM,927166506.5612352,False
ACME-EU-01104,DE,PIAO,1393936672.5120668,False
ACME-EU-01105,BE,PIAO,1094330291.8175926,True
ACME-EU-01106,ES,FAM,915006061.5642167,False
ACME-EU-01107,NL,PIAO,4128729046.851774,False
ACME-EU-01108,BE,PIAO,1429252130.736791,True
ACME-EU-01109,BE,FAM,4635691785.540382,False
ACME-EU-01110,IT,PIAO,4849662700.200609,False
ACME-EU-01111,DE,FAM,2856731089.2155495,False
ACME-EU-01112,DE,FAM,715862612.2059662,False
ACME-EU-01113,LU,FAM,1873366668.6545267,False
ACME-EU-01114,CH,FAM,3988863584.4777217,False
ACME-EU-01115,CH,PIAO,1837586252.7566552,False
ACME-EU-01116,CH,FAM,435999074.29564095,False
ACME-EU-01117,CH,FAM,2784367769.7300115,False
ACME-EU-01118,NL,PIAO,4225759136.628678,False
ACME-EU-01119,NL,FAM,3979836009.3303685,False
ACME-EU-01120,BE,FAM,876440577.5116359,False
ACME-EU-01121,FR,PIAO,3364150307.4479213,True
ACME-EU-01122,IT,PIAO,1103300812.9148,True
ACME-EU-01123,IT,PIAO,1091819465.226309,True
ACME-EU-01124,CH,PIAO,4370484794.752621,False
ACME-EU-01125,BE,PIAO,1249095094.7484105,False
ACME-EU-01126,LU,PIAO,1316973485.243538,False
ACME-EU-01127,ES,PIAO,4266300.415736474,False
ACME-EU-01128,FR,FAM,4353474501.593463,False
ACME-EU-01129,BE,PIAO,3963181471.2324643,False
ACME-EU-01130,FR,PIAO,3137017346.518299,False
ACME-EU-01131,FR,PIAO,3751578553.9302726,False
ACME-EU-01132,FR,FAM,761090788.5550345,False
ACME-EU-01133,BE,FAM,2292159649.3432894,False
ACME-EU-01134,CH,PIAO,1756745717.3565557,True
ACME-EU-01135,IT,PIAO,469788854.7588254,True
ACME-EU-01136,IT,PIAO,2431166295.5894055,True
ACME-EU-01137,CH,FAM,4603777512.062835,False
ACME-EU-01138,FR,FAM,201255536.1344217,False
ACME-EU-01139,ES,PIAO,1458013106.5554757,False
ACME-EU-01140,DE,FAM,1038497140.0923116,False
ACME-EU-01141,BE,PIAO,1191495121.674816,False
ACME-EU-01142,DE,FAM,4542264324.844997,False
ACME-EU-01143,LU,FAM,2340877202.117216,True
ACME-EU-01144,CH,PIAO,2332030765.2861543,False
ACME-EU-01145,ES,PIAO,3803117636.6339564,False
ACME-EU-01146,BE,PIAO,773306527.8206241,False
ACME-EU-01147,CH,PIAO,2436839505.146154,False
ACME-EU-01148,FR,FAM,2150496085.3911777,False
ACME-EU-01149,IT,FAM,2984956542.042734,False
ACME-EU-01150,DE,FAM,4997788958.548943,False
ACME-EU-01151,NL,PIAO,3847475021.5161533,False
ACME-EU-01152,NL,FAM,1989930649.3841186,False
ACME-EU-01153,ES,PIAO,4137937708.3179607,True
ACME-EU-01154,FR,FAM,854371108.1990885,True
ACME-EU-01155,LU,PIAO,153287967.85849166,False
ACME-EU-01156,DE,PIAO,1023037413.9489009,True
ACME-EU-01157,FR,FAM,1702717369.0151842,False
ACME-EU-01158,DE,PIAO,2553393206.54034,False
ACME-EU-01159,ES,PIAO,3076030573.565458,True
ACME-EU-01160,ES,FAM,4553117980.354895,False
ACME-EU-01161,LU,PIAO,2549760193.742738,False
ACME-EU-01162,NL,PIAO,2506876947.484021,False
ACME-EU-01163,FR,PIAO,252164806.10508767,False
ACME-EU-01164,BE,FAM,175522851.72846282,False
ACME-EU-01165,NL,FAM,2756248649.619944,False
ACME-EU-01166,FR,PIAO,2191454887.628474,False
ACME-EU-01167,NL,FAM,4196062794.5065126,False
ACME-EU-01168,BE,PIAO,804237243.974514,False
ACME-EU-01169,IT,PIAO,125833338.92313094,True
ACME-EU-01170,IT,PIAO,2245744800.882699,True
ACME-EU-01171,LU,PIAO,1188155305.2045352,True
ACME-EU-01172,IT,PIAO,249022252.3208484,False
ACME-EU-01173,IT,FAM,3623266835.9512973,True
ACME-EU-01174,CH,PIAO,558853406.7862802,False
ACME-EU-01175,DE,FAM,3041989180.538851,False
ACME-EU-01176,CH,FAM,1405967701.0842788,False
ACME-EU-01177,CH,PIAO,868306755.724755,False
ACME-EU-01178,LU,PIAO,1899377863.073668,False
ACME-EU-01179,CH,FAM,4007427435.3385453,False
ACME-EU-01180,IT,FAM,1961075790.9459589,False
ACME-EU-01181,BE,FAM,3754097476.4060674,False
ACME-EU-01182,LU,PIAO,628305997.6989543,False
ACME-EU-01183,LU,FAM,3864084326.9057307,True
ACME-EU-01184,ES,PIAO,1185429691.2083366,False
ACME-EU-01185,LU,PIAO,3387288256.314475,True
ACME-EU-01186,ES,PIAO,2829341992.650141,False
ACME-EU-01187,LU,FAM,4645794441.341225,False
ACME-EU-01188,DE,PIAO,1937225267.358595,False
ACME-EU-01189,IT,PIAO,331759778.9833678,True
ACME-EU-01190,LU,PIAO,96758272.27071327,True
ACME-EU-01191,IT,PIAO,4134465946.302793,False
ACME-EU-01192,IT,PIAO,2624153452.6694994,False
ACME-EU-01193,NL,FAM,3876445015.1229115,False
ACME-EU-01194,LU,PIAO,1172893574.457562,False
ACME-EU-01195,FR,PIAO,1726073643.8206553,False
ACME-EU-01196,NL,FAM,151489257.18438336,False
ACME-EU-01197,FR,PIAO,4807500130.545987,False
ACME-EU-01198,IT,FAM,3339671665.5973663,False
ACME-EU-01199,IT,PIAO,4666092233.708772,False
ACME-EU-01200,NL,FAM,1328216540.7379324,True
ACME-EU-01201,NL,FAM,3057706592.5170784,False
ACME-EU-01202,FR,PIAO,3392821341.4948964,False
ACME-EU-01203,ES,PIAO,1588430951.5876846,False
ACME-EU-01204,FR,PIAO,4240698065.843135,False
ACME-EU-01205,NL,FAM,4735860153.038339,True
ACME-EU-01206,BE,FAM,4424390733.362326,False
ACME-EU-01207,NL,FAM,3695595812.7209234,False
ACME-EU-01208,BE,PIAO,1388045933.9450452,False
ACME-EU-01209,DE,FAM,1408798594.486053,False
ACME-EU-01210,NL,FAM,4816838241.909743,True
ACME-EU-01211,DE,PIAO,52412195.18252445,False
ACME-EU-01212,ES,FAM,3580533816.23748,True
ACME-EU-01213,FR,FAM,3531524566.6137557,False
ACME-EU-01214,BE,PIAO,3113825015.2080374,False
ACME-EU-01215,FR,FAM,4950554121.588242,False
ACME-EU-01216,DE,PIAO,1560085299.3828623,False
ACME-EU-01217,BE,PIAO,1700519347.1024475,False
ACME-EU-01218,FR,PIAO,395618075.3298312,False
ACME-EU-01219,NL,PIAO,2214547884.5821433,False
ACME-EU-01220,IT,PIAO,1305981582.6480055,False
ACME-EU-01221,DE,FAM,1717590124.1860435,False
ACME-EU-01222,FR,FAM,4173024379.4878826,False
ACME-EU-01223,DE,PIAO,4677487083.123951,False
ACME-EU-01224,CH,PIAO,929479626.953923,False
ACME-EU-01225,DE,FAM,1863172148.8357759,True
ACME-EU-01226,BE,PIAO,4643224180.014855,False
ACME-EU-01227,CH,PIAO,309980494.9854239,True
ACME-EU-01228,LU,PIAO,462710280.0287812,False
ACME-EU-01229,BE,FAM,814792155.0419406,False
ACME-EU-01230,IT,FAM,2976468957.8002467,False
ACME-EU-01231,CH,PIAO,753210882.7589813,False
ACME-EU-01232,LU,PIAO,4840413830.872217,False
ACME-EU-01233,NL,FAM,2234125921.765343,False
ACME-EU-01234,DE,FAM,2508088283.7904816,False
ACME-EU-01235,FR,PIAO,1234046420.411227,False
ACME-EU-01236,ES,PIAO,2355330301.9212327,False
ACME-EU-01237,DE,FAM,3309906249.5524206,False
ACME-EU-01238,LU,FAM,3756134507.63326,False
ACME-EU-01239,DE,FAM,3769586545.466855,False
ACME-EU-01240,IT,PIAO,2889877672.3577476,False
ACME-EU-01241,NL,FAM,4521894515.194292,False
ACME-EU-01242,ES,PIAO,4087221828.683241,True
ACME-EU-01243,CH,FAM,3785483525.3784285,False
ACME-EU-01244,CH,FAM,278972002.8806227,False
ACME-EU-01245,CH,FAM,35382933.13602692,False
ACME-EU-01246,LU,FAM,1063023938.7001693,False
ACME-EU-01247,BE,PIAO,3317954445.973348,False
ACME-EU-01248,BE,PIAO,2056576246.9238465,False
ACME-EU-01249,FR,FAM,2012628890.2372594,False
ACME-EU-01250,ES,PIAO,4423049854.259839,True
ACME-EU-01251,CH,FAM,4477918677.811062,False
ACME-EU-01252,BE,FAM,4545967145.003875,False
ACME-EU-01253,LU,FAM,1570076504.4986215,False
ACME-EU-01254,FR,FAM,3455588007.8835697,True
ACME-EU-01255,NL,PIAO,1358894273.190574,False
ACME-EU-01256,FR,FAM,953858555.5391744,False
ACME-EU-01257,BE,FAM,923977654.2794987,False
ACME-EU-01258,IT,PIAO,1711195996.6971066,False
ACME-EU-01259,LU,FAM,2150358141.279329,False
ACME-EU-01260,IT,FAM,4154914906.1042867,False
ACME-EU-01261,CH,FAM,600335576.2700877,True
ACME-EU-01262,IT,PIAO,3674894311.127076,False
ACME-EU-01263,CH,FAM,2657743116.0323377,False
ACME-EU-01264,CH,PIAO,1440438768.0372863,False
ACME-EU-01265,BE,FAM,2464605103.0795903,False
ACME-EU-01266,IT,FAM,1500410406.8153362,False
ACME-EU-01267,CH,PIAO,2980813694.2362914,False
ACME-EU-01268,ES,FAM,2169785770.353366,True
ACME-EU-01269,NL,FAM,822863239.8653147,False
ACME-EU-01270,FR,PIAO,583798789.7039279,False
ACME-EU-01271,FR,PIAO,2733931714.678579,False
ACME-EU-01272,BE,PIAO,4512162753.397231,False
ACME-EU-01273,IT,PIAO,1720444475.10187,True
ACME-EU-01274,IT,PIAO,3665267536.005893,False
ACME-EU-01275,CH,FAM,3293648113.343895,False
ACME-EU-01276,LU,PIAO,4657843016.633096,False
ACME-EU-01277,DE,FAM,4105084105.478405,False
ACME-EU-01278,CH,FAM,2833459689.2684093,False
ACME-EU-01279,NL,FAM,3285495460.6723022,False
ACME-EU-01280,ES,PIAO,4492033946.45359,False
ACME-EU-01281,FR,PIAO,1998194404.150087,False
ACME-EU-01282,CH,FAM,1634646734.583029,False
ACME-EU-01283,DE,PIAO,55044607.0923465,False
ACME-EU-01284,DE,PIAO,4132928819.8831296,False
ACME-EU-01285,CH,PIAO,4005102521.316421,False
ACME-EU-01286,BE,PIAO,523168135.9826568,False
ACME-EU-01287,FR,FAM,2884710048.2823687,False
ACME-EU-01288,BE,FAM,2320444509.13627,False
ACME-EU-01289,ES,PIAO,594426768.4500482,False
ACME-EU-01290,DE,FAM,4902860567.076557,False
ACME-EU-01291,DE,PIAO,1074264741.429314,True
ACME-EU-01292,NL,PIAO,337103666.27271515,False
ACME-EU-01293,ES,FAM,2974642050.130046,False
ACME-EU-01294,DE,FAM,3694594518.9880304,False
ACME-EU-01295,ES,FAM,163184786.78988764,False
ACME-EU-01296,FR,PIAO,3293929475.9963837,False
ACME-EU-01297,IT,FAM,2661927087.881321,False
ACME-EU-01298,DE,PIAO,517221779.36636704,True
ACME-EU-01299,NL,FAM,863446860.854864,False
ACME-EU-01300,FR,FAM,2840303512.2830863,False
ACME-EU-01301,CH,PIAO,1482491709.9529285,False
ACME-EU-01302,ES,PIAO,4691640327.527929,False
ACME-EU-01303,CH,PIAO,4093882407.1907697,False
ACME-EU-01304,BE,PIAO,4917852465.361801,False
ACME-EU-01305,FR,PIAO,1299094523.9131196,False
ACME-EU-01306,CH,PIAO,4848648440.357087,False
ACME-EU-01307,LU,PIAO,2156738115.087998,False
ACME-EU-01308,LU,PIAO,1738246457.7734594,False
ACME-EU-01309,DE,FAM,252697285.31979686,False
ACME-EU-01310,ES,PIAO,264773524.0401535,False
ACME-EU-01311,IT,PIAO,3460364268.477327,False
ACME-EU-01312,FR,FAM,2290187043.1757054,False
ACME-EU-01313,DE,PIAO,1133381608.5544925,False
ACME-EU-01314,NL,FAM,3070237561.319838,False
ACME-EU-01315,BE,FAM,1265037733.1323059,False
ACME-EU-01316,ES,PIAO,2888581139.9677687,False
ACME-EU-01317,FR,FAM,1796684526.166469,False
ACME-EU-01318,LU,PIAO,4117937580.8324833,False
ACME-EU-01319,FR,FAM,4103660107.6731296,False
ACME-EU-01320,IT,FAM,2387274640.2138844,True
ACME-EU-01321,LU,FAM,1754744727.565743,False
ACME-EU-01322,IT,PIAO,1813436422.9989135,False
ACME-EU-01323,NL,PIAO,4028766913.815421,False
ACME-EU-01324,BE,FAM,1641569234.5052624,False
ACME-EU-01325,NL,FAM,1046087809.1605233,True
ACME-EU-01326,DE,PIAO,424357021.03465885,False
ACME-EU-01327,DE,PIAO,2333998911.3011575,False
ACME-EU-01328,NL,FAM,2411178362.5002894,False
ACME-EU-01329,BE,FAM,4204702643.304133,False
ACME-EU-01330,NL,PIAO,1106972243.5338738,True
ACME-EU-01331,BE,PIAO,1905575377.0683312,True
ACME-EU-01332,BE,PIAO,4042220288.729561,False
ACME-EU-01333,CH,PIAO,4118294430.1341186,False
ACME-EU-01334,LU,PIAO,1923670768.8178623,False
ACME-EU-01335,ES,FAM,2296160992.4101176,False
ACME-EU-01336,BE,PIAO,1517126168.3555653,False
ACME-EU-01337,IT,FAM,4662841837.218141,False
ACME-EU-01338,BE,PIAO,594100184.94216,False
ACME-EU-01339,BE,FAM,4668813365.584349,False
ACME-EU-01340,BE,PIAO,3419648392.7248807,False
ACME-EU-01341,CH,PIAO,2658329191.280969,False
ACME-EU-01342,LU,FAM,164262644.86169487,False
ACME-EU-01343,CH,FAM,2378505362.9182196,False
ACME-EU-01344,DE,PIAO,2039332776.9086587,False
ACME-EU-01345,CH,PIAO,806932841.0636376,False
ACME-EU-01346,IT,PIAO,3282391607.899784,True
ACME-EU-01347,IT,PIAO,4855783385.934061,False
ACME-EU-01348,CH,PIAO,2811381866.511561,False
ACME-EU-01349,LU,FAM,3574051628.943285,False
ACME-EU-01350,NL,FAM,343183812.3775179,False
ACME-EU-01351,ES,PIAO,2088917312.0891566,True
ACME-EU-01352,LU,FAM,582676067.3373148,False
ACME-EU-01353,CH,FAM,3064366381.8470154,True
ACME-EU-01354,BE,FAM,4692472308.912559,False
ACME-EU-01355,FR,PIAO,3309226884.625721,False
ACME-EU-01356,ES,FAM,384938438.5237932,False
ACME-EU-01357,ES,PIAO,1773976358.7204292,False
ACME-EU-01358,IT,FAM,2753766233.8248167,False
ACME-EU-01359,ES,PIAO,2016635572.9101279,False
ACME-EU-01360,CH,FAM,4168386408.3653865,False
ACME-EU-01361,BE,PIAO,4073540352.545236,True
ACME-EU-01362,BE,PIAO,3059543269.496004,False
ACME-EU-01363,DE,FAM,1867916267.7183936,False
ACME-EU-01364,BE,PIAO,1277426532.4424574,False
ACME-EU-01365,LU,PIAO,530265716.7474334,False
ACME-EU-01366,BE,PIAO,1775133519.7492836,False
ACME-EU-01367,IT,PIAO,2066449413.52139,False
ACME-EU-01368,BE,PIAO,3379438802.595264,False
ACME-EU-01369,DE,PIAO,3291140961.66357,False
ACME-EU-01370,FR,PIAO,351470590.0666435,False
ACME-EU-01371,CH,PIAO,1976901317.8403578,False
ACME-EU-01372,IT,FAM,909712557.2195922,False
ACME-EU-01373,LU,FAM,784906713.8787117,False
ACME-EU-01374,FR,PIAO,4136683446.5364923,False
ACME-EU-01375,IT,PIAO,210534168.3645714,False
ACME-EU-01376,NL,FAM,2096495196.6347046,True
ACME-EU-01377,ES,FAM,841850075.1768245,False
ACME-EU-01378,NL,FAM,4396771748.176692,False
ACME-EU-01379,BE,PIAO,2785645525.861901,False
ACME-EU-01380,FR,FAM,1157671801.2478633,False
ACME-EU-01381,BE,PIAO,2512634008.544716,False
ACME-EU-01382,ES,PIAO,3657700312.155876,False
ACME-EU-01383,IT,FAM,4790631926.588249,True
ACME-EU-01384,ES,PIAO,1103009575.2228494,False
ACME-EU-01385,DE,PIAO,4431022678.874597,False
ACME-EU-01386,ES,PIAO,4671586266.723284,False
ACME-EU-01387,DE,PIAO,4582186302.115799,False
ACME-EU-01388,ES,FAM,3177436369.9526873,False
ACME-EU-01389,CH,FAM,3149473451.5191035,False
ACME-EU-01390,DE,PIAO,2016649955.2859302,False
ACME-EU-01391,FR,PIAO,3762237013.636636,True
ACME-EU-01392,BE,FAM,2656938797.7363086,False
ACME-EU-01393,LU,PIAO,3387512918.070244,False
ACME-EU-01394,BE,FAM,2142861061.3401284,False
ACME-EU-01395,NL,PIAO,3657750823.7516522,False
ACME-EU-01396,BE,PIAO,4122533116.505141,False
ACME-EU-01397,IT,FAM,733034846.7574778,False
ACME-EU-01398,CH,FAM,4164815648.1555657,False
ACME-EU-01399,ES,FAM,2701942362.419746,False
ACME-EU-01400,NL,FAM,4223484879.5420313,False
ACME-EU-01401,IT,PIAO,2157077229.998732,False
ACME-EU-01402,IT,FAM,1895823386.4297922,False
ACME-EU-01403,DE,PIAO,4575388601.853595,False
ACME-EU-01404,BE,FAM,1256595168.474458,False
ACME-EU-01405,FR,FAM,4221217414.105429,True
ACME-EU-01406,LU,PIAO,2420618841.974511,False
ACME-EU-01407,FR,FAM,2570963117.3137474,False
ACME-EU-01408,NL,FAM,1543032939.1659305,False
ACME-EU-01409,CH,FAM,2865637960.8944592,False
ACME-EU-01410,FR,FAM,1626730770.1847804,False
ACME-EU-01411,ES,PIAO,197307801.7940199,True
ACME-EU-01412,FR,PIAO,1360721028.1164358,False
ACME-EU-01413,NL,FAM,32888837.989546802,False
ACME-EU-01414,LU,FAM,4891795580.497227,False
ACME-EU-01415,FR,FAM,4828770301.888918,False
ACME-EU-01416,ES,PIAO,1976381332.0640528,False
ACME-EU-01417,DE,PIAO,3642125900.84389,False
ACME-EU-01418,CH,PIAO,1729684685.9537144,False
ACME-EU-01419,NL,PIAO,3355794692.2727942,False
ACME-EU-01420,DE,FAM,4027344785.1868496,False
ACME-EU-01421,DE,FAM,4733834467.216512,False
ACME-EU-01422,DE,FAM,2001661166.9725103,False
ACME-EU-01423,IT,PIAO,3916706616.797282,True
ACME-EU-01424,CH,FAM,1330376324.709962,False
ACME-EU-01425,LU,PIAO,4951671186.664448,False
ACME-EU-01426,BE,PIAO,129822224.22299136,False
ACME-EU-01427,CH,FAM,3018040503.699104,False
ACME-EU-01428,IT,FAM,3297870402.2749844,False
ACME-EU-01429,BE,FAM,3440539739.81357,False
ACME-EU-01430,CH,PIAO,602817506.366656,False
ACME-EU-01431,DE,PIAO,4692710387.582179,False
ACME-EU-01432,NL,FAM,906735211.9713639,False
ACME-EU-01433,BE,FAM,3114144262.7959657,False
ACME-EU-01434,ES,PIAO,1114157719.5363016,False
ACME-EU-01435,ES,FAM,1536774868.6893332,False
ACME-EU-01436,FR,PIAO,2732746250.0988936,False
ACME-EU-01437,BE,PIAO,2086549899.4043179,False
ACME-EU-01438,NL,FAM,801967779.2815549,True
ACME-EU-01439,LU,FAM,855511075.7018206,True
ACME-EU-01440,IT,FAM,2091305796.0258355,False
ACME-EU-01441,DE,FAM,3786657608.399228,False
ACME-EU-01442,FR,PIAO,4489925269.592095,True
ACME-EU-01443,ES,PIAO,421554183.6346548,False
ACME-EU-01444,IT,PIAO,1966126433.8894458,True
ACME-EU-01445,IT,FAM,502127573.05066025,False
ACME-EU-01446,DE,PIAO,83945810.68235682,False
ACME-EU-01447,LU,FAM,3308931694.537139,False
ACME-EU-01448,LU,FAM,3012644760.390972,False
ACME-EU-01449,BE,FAM,815932549.9606161,True
ACME-EU-01450,ES,FAM,1169830352.6322274,False
ACME-EU-01451,LU,FAM,119515060.46894738,False
ACME-EU-01452,NL,FAM,4174901081.266324,False
ACME-EU-01453,LU,PIAO,4873478289.6467085,False
ACME-EU-01454,IT,FAM,678162224.4366593,False
ACME-EU-01455,DE,PIAO,1158144593.6127253,False
ACME-EU-01456,NL,PIAO,4342179210.210723,False
ACME-EU-01457,BE,FAM,4632392525.982968,False
ACME-EU-01458,ES,FAM,2098717286.6512449,False
ACME-EU-01459,BE,FAM,254061738.87310156,True
ACME-EU-01460,IT,PIAO,197919776.63040417,False
ACME-EU-01461,NL,FAM,2870175380.4789834,False
ACME-EU-01462,NL,PIAO,1965082649.357002,False
ACME-EU-01463,NL,FAM,144233485.4606949,False
ACME-EU-01464,IT,FAM,2916678709.170471,False
ACME-EU-01465,IT,PIAO,57501380.408523336,False
ACME-EU-01466,BE,PIAO,3937072418.7882156,True
ACME-EU-01467,FR,FAM,1532857680.6941545,False
ACME-EU-01468,BE,PIAO,202249757.0431513,True
ACME-EU-01469,ES,PIAO,2942172752.694783,False
ACME-EU-01470,DE,PIAO,1989024387.7508404,False
ACME-EU-01471,NL,PIAO,4869028266.372391,False
ACME-EU-01472,FR,PIAO,2721449113.856007,False
ACME-EU-01473,DE,FAM,1376920666.0040045,False
ACME-EU-01474,FR,FAM,3547484884.3052397,False
ACME-EU-01475,LU,PIAO,1358188520.711014,False
ACME-EU-01476,LU,FAM,4521312213.746418,False
ACME-EU-01477,CH,FAM,1874235130.5663748,False
ACME-EU-01478,LU,PIAO,2749792945.3182497,True
ACME-EU-01479,BE,FAM,253814946.01732007,False
ACME-EU-01480,LU,PIAO,2131180068.5232017,True
ACME-EU-01481,IT,PIAO,4161985334.7653136,False
ACME-EU-01482,NL,FAM,4028438378.0113463,False
ACME-EU-01483,BE,PIAO,1122368475.7087777,False
ACME-EU-01484,DE,PIAO,1131169275.981803,True
ACME-EU-01485,CH,PIAO,4086709255.7539706,False
ACME-EU-01486,CH,PIAO,4652061702.426458,False
ACME-EU-01487,CH,PIAO,477709245.4437448,False
ACME-EU-01488,DE,FAM,2250843138.4917,False
ACME-EU-01489,DE,FAM,1687933940.5421805,False
ACME-EU-01490,DE,PIAO,4353571588.831739,False
ACME-EU-01491,DE,PIAO,418541048.48541385,False
ACME-EU-01492,CH,FAM,1056418586.847629,False
ACME-EU-01493,CH,PIAO,3762589219.5948853,False
ACME-EU-01494,FR,FAM,257417951.0570967,False
ACME-EU-01495,BE,PIAO,2463184368.190732,False
ACME-EU-01496,NL,PIAO,2211093066.36392,True
ACME-EU-01497,LU,PIAO,1672671493.7647545,False
ACME-EU-01498,LU,PIAO,1973467004.2793,True
ACME-EU-01499,IT,PIAO,2650172994.0642343,False
