opportunity_id,account_id,deal_size_eur,open_date,status,close_date
OPP-0005391,ACME-EU-01348,395288.2977360825,2025-08-29,lost,2025-09-28
OPP-0005392,ACME-EU-01348,1143018.2605454253,2026-01-11,lost,2026-02-06
OPP-0005393,ACME-EU-01349,1963590.1677199635,2025-11-19,lost,2026-01-02
OPP-0005394,ACME-EU-01349,1060714.4746449185,2025-11-01,lost,
OPP-0005395,ACME-EU-01349,1858894.683420787,2025-08-28,lost,
OPP-0005396,ACME-EU-01349,844303.0949813584,2025-04-18,lost,2025-05-04
OPP-0005397,ACME-EU-01350,1997747.4130100308,2026-03-02,won,2026-04-09
OPP-0005398,ACME-EU-01350,1179479.0686937377,2026-02-09,won,2026-03-01
OPP-0005399,ACME-EU-01350,132424.53876007238,2025-11-18,lost,2025-12-27
OPP-0005400,ACME-EU-01350,1194171.8535482069,2025-09-30,lost,2025-10-27
OPP-0005401,ACME-EU-01351,585416.7565752134,2025-10-30,won,
OPP-0005402,ACME-EU-01351,113338.57796999469,2025-09-03,won,2025-10-28
OPP-0005403,ACME-EU-01351,1650663.9441545934,2025-09-28,won,2025-10-23
OPP-0005404,ACME-EU-01351,587672.7921124741,2025-08-25,lost,2025-09-09
OPP-0005405,ACME-EU-01352,1603269.680390672,2025-08-18,lost,2025-08-29
OPP-0005406,ACME-EU-01352,612024.2867639406,2025-08-10,lost,2025-10-01
OPP-0005407,ACME-EU-01352,428936.39005385985,2025-11-21,lost,2026-01-12
OPP-0005408,ACME-EU-01352,1949174.3695036336,2025-06-07,won,2025-06-26
OPP-0005409,ACME-EU-01353,755208.3891222881,2025-12-27,won,2026-01-09
OPP-0005410,ACME-EU-01353,1222683.6123141628,2025-09-24,lost,2025-11-21
OPP-0005411,ACME-EU-01353,1239463.9109882195,2025-06-23,won,2025-07-12
OPP-0005412,ACME-EU-01353,1142923.2902383285,2025-07-10,won,2025-07-28
OPP-0005413,ACME-EU-01354,1833656.6998663684,2025-06-08,lost,
OPP-0005414,ACME-EU-01354,1365160.0891653935,2025-11-28,won,2026-01-21
OPP-0005415,ACME-EU-01354,837279.3580046139,2025-09-18,won,2025-11-09
OPP-0005416,ACME-EU-01354,1731641.7498223344,2025-09-20,won,2025-11-10
OPP-0005417,ACME-EU-01355,403072.6532761306,2025-10-20,won,2025-11-22
OPP-0005418,ACME-EU-01355,1111261.677340314,2025-09-03,won,
OPP-0005419,ACME-EU-01355,1903573.225290325,2025-12-14,lost,2025-12-28
OPP-0005420,ACME-EU-01355,1269525.3782668049,2026-01-17,lost,
OPP-0005421,ACME-EU-01356,1643088.4784260087,2025-11-19,won,2026-01-02
OPP-0005422,ACME-EU-01356,1324443.414813126,2026-01-26,lost,2026-02-08
OPP-0005423,ACME-EU-01356,1686773.1838988862,2025-08-11,won,
OPP-0005424,ACME-EU-01356,1891751.365698225,2025-08-22,won,2025-10-05
OPP-0005425,ACME-EU-01357,582197.3686888368,2025-05-16,lost,2025-07-06
OPP-0005426,ACME-EU-01357,380839.10845060175,2025-07-13,lost,
OPP-0005427,ACME-EU-01357,993781.9631484528,2025-11-15,won,
OPP-0005428,ACME-EU-01357,1418631.7323072208,2026-02-12,lost,2026-03-06
OPP-0005429,ACME-EU-01358,493022.9437053214,2025-05-15,lost,2025-06-30
OPP-0005430,ACME-EU-01358,57997.8283388258,2025-12-23,lost,2026-02-02
OPP-0005431,ACME-EU-01358,718723.4758815754,2025-10-24,lost,2025-12-17
OPP-0005432,ACME-EU-01358,1939275.7041621874,2026-02-18,lost,2026-02-28
OPP-0005433,ACME-EU-01359,1405186.548181401,2025-08-11,won,
OPP-0005434,ACME-EU-01359,832584.6156853867,2025-07-13,lost,2025-08-02
OPP-0005435,ACME-EU-01359,425523.3898263387,2026-01-30,won,
OPP-0005436,ACME-EU-01359,744374.8638217566,2025-06-15,won,2025-07-20
OPP-0005437,ACME-EU-01360,381186.89493743354,2025-08-15,won,2025-08-27
OPP-0005438,ACME-EU-01360,257296.35156025525,2025-06-16,lost,
OPP-0005439,ACME-EU-01360,1818147.62651648,2025-10-07,won,2025-12-04
OPP-0005440,ACME-EU-01360,1995418.1598321735,2026-01-27,won,2026-02-18
OPP-0005441,ACME-EU-01361,370023.1572117911,2026-02-27,won,2026-04-09
OPP-0005442,ACME-EU-01361,156318.98981264548,2025-05-20,won,
OPP-0005443,ACME-EU-01361,692975.658935114,2025-12-02,won,2026-01-28
OPP-0005444,ACME-EU-01361,950235.4024847599,2025-06-08,won,2025-08-06
OPP-0005445,ACME-EU-01362,449401.43179791624,2025-07-23,lost,2025-08-24
OPP-0005446,ACME-EU-01362,637778.578007189,2025-08-02,won,2025-09-03
OPP-0005447,ACME-EU-01362,441697.9345987325,2026-01-04,lost,
OPP-0005448,ACME-EU-01362,1559808.10844328,2025-07-21,lost,2025-08-29
OPP-0005449,ACME-EU-01363,1439526.9893321586,2025-04-16,lost,2025-05-01
OPP-0005450,ACME-EU-01363,1288155.4557339144,2026-01-17,lost,2026-02-02
OPP-0005451,ACME-EU-01363,805074.8213044492,2025-06-20,lost,
OPP-0005452,ACME-EU-01363,1822629.83556276,2025-06-16,won,
OPP-0005453,ACME-EU-01364,1940588.455993289,2025-04-27,lost,
OPP-0005454,ACME-EU-01364,388596.65961955336,2025-04-20,won,2025-06-15
OPP-0005455,ACME-EU-01364,484874.65075316216,2025-10-07,lost,2025-11-15
OPP-0005456,ACME-EU-01364,1074980.504600721,2025-10-21,lost,2025-12-06
OPP-0005457,ACME-EU-01365,227938.6101003783,2026-01-18,won,
OPP-0005458,ACME-EU-01365,901074.37770507,2025-11-13,lost,
OPP-0005459,ACME-EU-01365,1184492.966316535,2026-01-23,won,
OPP-0005460,ACME-EU-01365,1068043.4637177996,2025-05-05,lost,2025-07-01
OPP-0005461,ACME-EU-01366,695271.7370021509,2025-12-12,lost,2026-01-22
OPP-0005462,ACME-EU-01366,1107769.3218505534,2025-08-14,lost,2025-08-29
OPP-0005463,ACME-EU-01366,1919661.8608047531,2025-06-14,won,
OPP-0005464,ACME-EU-01366,451733.93836818327,2025-12-11,lost,2026-01-24
OPP-0005465,ACME-EU-01367,1326921.148868307,2025-11-12,lost,
OPP-0005466,ACME-EU-01367,134623.55360430112,2026-01-15,lost,2026-02-25
OPP-0005467,ACME-EU-01367,179511.98873879813,2025-11-14,lost,2025-12-05
OPP-0005468,ACME-EU-01367,1126065.0372359909,2025-11-12,lost,2025-11-25
OPP-0005469,ACME-EU-01368,254631.40163950145,2025-06-23,lost,2025-08-03
OPP-0005470,ACME-EU-01368,93576.2374323718,2025-12-25,won,2026-02-07
OPP-0005471,ACME-EU-01368,384450.3454136433,2025-05-09,won,2025-07-05
OPP-0005472,ACME-EU-01368,1151455.88344917,2026-03-03,lost,2026-03-28
OPP-0005473,ACME-EU-01369,1421514.8613119181,2025-11-08,won,2025-12-02
OPP-0005474,ACME-EU-01369,444833.200075691,2026-02-27,lost,
OPP-0005475,ACME-EU-01369,1353105.9025559402,2025-08-07,lost,
OPP-0005476,ACME-EU-01369,405828.8456434972,2025-06-04,lost,2025-07-24
OPP-0005477,ACME-EU-01370,1246241.9819309514,2026-02-10,lost,2026-02-21
OPP-0005478,ACME-EU-01370,853321.3757968077,2025-07-18,lost,2025-08-02
OPP-0005479,ACME-EU-01370,1324909.0432005527,2025-05-01,lost,
OPP-0005480,ACME-EU-01370,1990352.8673345323,2026-02-12,lost,2026-03-07
OPP-0005481,ACME-EU-01371,1878743.0822034958,2026-01-15,won,2026-03-06
OPP-0005482,ACME-EU-01371,58349.427780402075,2026-02-09,won,
OPP-0005483,ACME-EU-01371,1776605.5905064961,2025-09-27,won,2025-11-04
OPP-0005484,ACME-EU-01371,179657.0505907947,2025-06-13,won,
OPP-0005485,ACME-EU-01372,1908440.8430116978,2025-04-10,won,2025-05-31
OPP-0005486,ACME-EU-01372,599560.0742443851,2026-02-03,lost,2026-03-10
OPP-0005487,ACME-EU-01372,794967.9193019783,2025-05-28,lost,2025-06-24
OPP-0005488,ACME-EU-01372,228694.5000926693,2025-06-10,lost,
OPP-0005489,ACME-EU-01373,268931.8787413737,2025-08-14,lost,
OPP-0005490,ACME-EU-01373,1467144.1021971733,2025-07-15,lost,2025-09-09
OPP-0005491,ACME-EU-01373,1891447.8597091686,2025-12-07,lost,2025-12-20
OPP-0005492,ACME-EU-01373,1240959.5651609036,2025-09-18,won,2025-11-03
OPP-0005493,ACME-EU-01374,1445907.5302772815,2025-12-21,lost,
OPP-0005494,ACME-EU-01374,1535841.0019644494,2025-11-20,won,2026-01-06
OPP-0005495,ACME-EU-01374,562487.8353782364,2025-08-05,lost,
OPP-0005496,ACME-EU-01374,138197.7802944191,2025-11-24,won,2025-12-28
OPP-0005497,ACME-EU-01375,53651.85064237874,2026-01-22,lost,2026-03-19
OPP-0005498,ACME-EU-01375,733766.1017603363,2025-09-10,lost,2025-10-18
OPP-0005499,ACME-EU-01375,520855.2449884714,2026-01-05,lost,
OPP-0005500,ACME-EU-01375,171519.563845912,2025-07-07,lost,
OPP-0005501,ACME-EU-01376,400080.1703626502,2025-07-09,won,2025-08-21
OPP-0005502,ACME-EU-01376,292772.85162249824,2025-04-24,lost,2025-05-19
OPP-0005503,ACME-EU-01376,1834012.8422038723,2025-12-13,lost,2026-01-28
OPP-0005504,ACME-EU-01376,323521.0662453794,2025-08-05,won,2025-09-13
OPP-0005505,ACME-EU-01377,1098414.5047759744,2026-03-03,lost,
OPP-0005506,ACME-EU-01377,1206556.6124687209,2025-06-05,lost,2025-07-07
OPP-0005507,ACME-EU-01377,1109804.4425318358,2025-08-12,lost,
OPP-0005508,ACME-EU-01377,243160.04672117656,2025-09-22,lost,
OPP-0005509,ACME-EU-01378,671656.8054135748,2025-04-14,lost,
OPP-0005510,ACME-EU-01378,149977.14830314886,2025-10-23,lost,
OPP-0005511,ACME-EU-01378,821556.3324878162,2025-05-08,won,2025-06-22
OPP-0005512,ACME-EU-01378,417767.9159796044,2025-07-23,won,
OPP-0005513,ACME-EU-01379,1145183.4399045405,2025-05-06,lost,2025-06-12
OPP-0005514,ACME-EU-01379,1400976.368005746,2025-09-30,won,2025-10-10
OPP-0005515,ACME-EU-01379,1087633.7273991776,2026-03-09,lost,
OPP-0005516,ACME-EU-01379,896761.5583922217,2025-07-17,won,2025-08-03
OPP-0005517,ACME-EU-01380,805300.1706705502,2025-09-03,lost,
OPP-0005518,ACME-EU-01380,1691298.9477891573,2026-03-06,won,
OPP-0005519,ACME-EU-01380,477767.7268772766,2025-10-29,won,
OPP-0005520,ACME-EU-01380,1481725.7620812943,2025-08-04,won,2025-09-24
OPP-0005521,ACME-EU-01381,1527090.5332432322,2025-06-23,won,2025-07-17
OPP-0005522,ACME-EU-01381,867440.0141779322,2026-03-09,lost,2026-04-21
OPP-0005523,ACME-EU-01381,629736.1684899967,2025-12-29,won,
OPP-0005524,ACME-EU-01381,967555.8977896518,2025-09-13,lost,2025-10-11
OPP-0005525,ACME-EU-01382,231767.1554907621,2025-09-02,lost,2025-10-25
OPP-0005526,ACME-EU-01382,139563.56284672546,2025-05-23,lost,2025-07-01
OPP-0005527,ACME-EU-01382,267626.238931189,2026-03-02,lost,2026-03-21
OPP-0005528,ACME-EU-01382,414932.811351341,2025-06-30,won,2025-08-22
OPP-0005529,ACME-EU-01383,1033144.7996591838,2025-05-22,won,2025-06-27
OPP-0005530,ACME-EU-01383,1705816.440514188,2025-07-09,lost,2025-08-07
OPP-0005531,ACME-EU-01383,509502.5473993896,2025-11-07,won,
OPP-0005532,ACME-EU-01383,1873565.9209562172,2025-05-15,won,2025-06-18
OPP-0005533,ACME-EU-01384,1912070.4224232568,2025-05-31,lost,2025-06-18
OPP-0005534,ACME-EU-01384,1919863.9794481501,2026-02-06,lost,2026-03-27
OPP-0005535,ACME-EU-01384,1683247.3326188314,2025-04-10,lost,
OPP-0005536,ACME-EU-01384,759458.8295555551,2025-10-15,lost,2025-11-27
OPP-0005537,ACME-EU-01385,191733.62645511495,2025-10-05,won,2025-11-04
OPP-0005538,ACME-EU-01385,1159196.526944665,2026-02-22,won,2026-03-27
OPP-0005539,ACME-EU-01385,1139428.8156776058,2026-01-22,won,2026-02-07
OPP-0005540,ACME-EU-01385,1707452.7458637112,2025-07-02,won,2025-07-15
OPP-0005541,ACME-EU-01386,1992182.5493449052,2025-09-04,lost,2025-09-21
OPP-0005542,ACME-EU-01386,1040906.7477922877,2026-02-07,won,
OPP-0005543,ACME-EU-01386,723147.8605275793,2025-06-23,won,2025-07-15
OPP-0005544,ACME-EU-01386,412508.33753472066,2026-02-21,lost,2026-03-23
OPP-0005545,ACME-EU-01387,59359.65839387293,2026-01-30,won,2026-03-15
OPP-0005546,ACME-EU-01387,1042771.7003533144,2025-05-10,won,2025-05-24
OPP-0005547,ACME-EU-01387,1133261.4000700617,2026-01-30,won,
OPP-0005548,ACME-EU-01387,1658630.035643925,2025-10-29,won,2025-11-15
OPP-0005549,ACME-EU-01388,1033925.0873909611,2026-02-08,lost,
OPP-0005550,ACME-EU-01388,1837113.2798988102,2025-10-03,lost,
OPP-0005551,ACME-EU-01388,1274762.779314299,2025-06-05,lost,2025-06-16
OPP-0005552,ACME-EU-01388,1688655.6645311122,2025-08-19,won,
OPP-0005553,ACME-EU-01389,339188.3828751069,2026-01-03,lost,2026-02-05
OPP-0005554,ACME-EU-01389,1717905.4540895137,2025-11-22,lost,2026-01-12
OPP-0005555,ACME-EU-01389,1366530.5161655045,2025-06-15,won,2025-07-10
OPP-0005556,ACME-EU-01389,381954.41325474455,2025-07-31,won,2025-08-13
OPP-0005557,ACME-EU-01390,420038.9383847212,2025-05-22,lost,2025-06-30
OPP-0005558,ACME-EU-01390,1856676.2071362315,2026-02-20,lost,2026-04-16
OPP-0005559,ACME-EU-01390,112819.95287822711,2025-12-10,won,2026-01-18
OPP-0005560,ACME-EU-01390,951943.1394266268,2025-09-10,lost,2025-10-24
OPP-0005561,ACME-EU-01391,661276.815371498,2025-06-28,won,2025-08-18
OPP-0005562,ACME-EU-01391,1346901.0079969347,2025-06-30,won,2025-07-22
OPP-0005563,ACME-EU-01391,1687277.3057595342,2025-06-26,won,2025-08-11
OPP-0005564,ACME-EU-01391,752737.3370353107,2025-12-13,won,2026-02-09
OPP-0005565,ACME-EU-01392,882459.0702795325,2025-12-10,won,2026-02-06
OPP-0005566,ACME-EU-01392,1964739.6797777577,2025-07-16,lost,2025-08-05
OPP-0005567,ACME-EU-01392,1578637.1938744455,2025-12-30,won,2026-01-27
OPP-0005568,ACME-EU-01392,1799548.0553169933,2026-01-25,lost,2026-02-21
OPP-0005569,ACME-EU-01393,905586.3302706779,2025-08-22,lost,2025-09-17
OPP-0005570,ACME-EU-01393,506448.59776902467,2025-10-09,lost,
OPP-0005571,ACME-EU-01393,853133.7575035808,2025-12-14,lost,2026-01-03
OPP-0005572,ACME-EU-01393,1446379.2397714513,2026-02-19,lost,2026-03-15
OPP-0005573,ACME-EU-01394,263389.28943015967,2025-11-29,lost,2025-12-16
OPP-0005574,ACME-EU-01394,577414.7559521922,2025-12-05,lost,2026-01-27
OPP-0005575,ACME-EU-01394,140940.00590010127,2025-06-29,lost,2025-08-06
OPP-0005576,ACME-EU-01394,893078.0897593566,2026-02-08,lost,2026-03-06
OPP-0005577,ACME-EU-01395,1663519.1851602457,2025-07-04,lost,2025-08-08
OPP-0005578,ACME-EU-01395,98094.19218112106,2026-02-05,lost,2026-02-19
OPP-0005579,ACME-EU-01395,1366880.8772739738,2025-07-24,won,
OPP-0005580,ACME-EU-01395,1868366.9553017921,2026-02-26,won,2026-03-11
OPP-0005581,ACME-EU-01396,512009.32994680543,2025-11-12,won,2025-12-15
OPP-0005582,ACME-EU-01396,1402587.9394189138,2025-10-06,won,
OPP-0005583,ACME-EU-01396,1951448.7071453906,2025-07-07,lost,2025-07-27
OPP-0005584,ACME-EU-01396,1926442.2172973033,2025-04-12,lost,
OPP-0005585,ACME-EU-01397,508111.9264068294,2025-07-06,lost,2025-08-14
OPP-0005586,ACME-EU-01397,245645.55376353397,2026-02-09,lost,2026-03-30
OPP-0005587,ACME-EU-01397,339150.9488970361,2025-09-30,lost,2025-11-26
OPP-0005588,ACME-EU-01397,1418969.5535401772,2025-07-18,lost,
OPP-0005589,ACME-EU-01398,1465229.8071338874,2025-09-01,lost,2025-10-28
OPP-0005590,ACME-EU-01398,1364761.295174988,2025-11-13,lost,
OPP-0005591,ACME-EU-01398,705352.8560973642,2025-06-12,lost,2025-07-26
OPP-0005592,ACME-EU-01398,381065.03252833814,2025-06-25,won,2025-08-17
OPP-0005593,ACME-EU-01399,1182484.1293068936,2025-09-11,won,
OPP-0005594,ACME-EU-01399,993176.8692278396,2025-09-19,won,2025-11-12
OPP-0005595,ACME-EU-01399,1471226.5868884916,2025-06-09,lost,
OPP-0005596,ACME-EU-01399,910652.1534369618,2025-06-24,won,2025-08-05
OPP-0005597,ACME-EU-01400,710347.4046386133,2025-10-26,lost,
OPP-0005598,ACME-EU-01400,622283.225850078,2025-09-20,lost,2025-11-04
OPP-0005599,ACME-EU-01400,462367.12409700576,2025-08-12,won,2025-09-11
OPP-0005600,ACME-EU-01400,568205.4335639898,2025-07-17,won,
OPP-0005601,ACME-EU-01401,234919.35574599766,2025-09-05,lost,2025-10-22
OPP-0005602,ACME-EU-01401,726371.1713113346,2025-12-05,won,2025-12-19
OPP-0005603,ACME-EU-01401,121311.13410776849,2026-02-27,lost,2026-03-13
OPP-0005604,ACME-EU-01401,413507.00197433727,2026-01-01,lost,2026-01-31
OPP-0005605,ACME-EU-01402,1506202.3670078868,2025-08-12,lost,
OPP-0005606,ACME-EU-01402,684664.5279194142,2025-08-26,lost,2025-09-29
OPP-0005607,ACME-EU-01402,1353062.1831058206,2025-12-02,lost,2025-12-21
OPP-0005608,ACME-EU-01402,1447924.142414691,2025-12-07,lost,2026-01-04
OPP-0005609,ACME-EU-01403,1183311.4183276214,2026-02-16,lost,
OPP-0005610,ACME-EU-01403,1919460.595662527,2025-09-19,lost,2025-10-30
OPP-0005611,ACME-EU-01403,91807.73991507085,2025-10-27,lost,2025-11-23
OPP-0005612,ACME-EU-01403,1490372.6686468772,2026-02-13,lost,2026-03-28
OPP-0005613,ACME-EU-01404,1919633.9556837957,2025-09-06,lost,2025-11-02
OPP-0005614,ACME-EU-01404,1731429.8722382316,2025-12-15,won,
OPP-0005615,ACME-EU-01404,377390.74901977595,2026-01-14,lost,2026-02-07
OPP-0005616,ACME-EU-01404,687299.5971908775,2025-07-02,won,2025-08-04
OPP-0005617,ACME-EU-01405,386281.0877591075,2025-10-17,lost,2025-10-31
OPP-0005618,ACME-EU-01405,1222551.309438673,2025-09-24,won,
OPP-0005619,ACME-EU-01405,1438766.56486001,2025-07-29,lost,2025-09-08
OPP-0005620,ACME-EU-01405,668293.8502579635,2025-08-02,lost,2025-08-20
OPP-0005621,ACME-EU-01406,1102037.819269376,2025-09-12,lost,2025-09-26
OPP-0005622,ACME-EU-01406,1397295.1116388303,2025-11-11,lost,
OPP-0005623,ACME-EU-01406,871612.6423915443,2025-06-18,won,2025-07-02
OPP-0005624,ACME-EU-01406,1715330.2843881457,2025-10-11,lost,2025-11-30
OPP-0005625,ACME-EU-01407,1554522.3738112433,2025-08-07,won,2025-09-26
OPP-0005626,ACME-EU-01407,176097.81050861278,2025-08-25,won,2025-10-07
OPP-0005627,ACME-EU-01407,1261194.3332271166,2026-01-27,won,
OPP-0005628,ACME-EU-01407,508884.82437151176,2026-01-16,won,2026-02-01
OPP-0005629,ACME-EU-01408,1137160.6161011867,2025-04-14,won,
OPP-0005630,ACME-EU-01408,1915932.4631342841,2025-07-02,won,2025-08-06
OPP-0005631,ACME-EU-01408,1764170.9088768878,2025-05-19,lost,2025-05-29
OPP-0005632,ACME-EU-01408,838806.9860745068,2025-06-12,lost,2025-07-25
OPP-0005633,ACME-EU-01409,618452.0237714892,2025-11-07,lost,
OPP-0005634,ACME-EU-01409,507091.20159610506,2025-06-17,lost,2025-07-22
OPP-0005635,ACME-EU-01409,1088403.996025214,2026-02-09,lost,
OPP-0005636,ACME-EU-01409,272784.4838532098,2026-02-03,won,2026-03-16
OPP-0005637,ACME-EU-01410,1121086.2658500848,2026-03-04,lost,2026-03-25
OPP-0005638,ACME-EU-01410,52600.59700704443,2025-11-19,lost,
OPP-0005639,ACME-EU-01410,681506.7799543975,2025-05-20,lost,
OPP-0005640,ACME-EU-01410,478871.9119696335,2025-12-23,won,2026-01-07
OPP-0005641,ACME-EU-01411,1943876.640423525,2025-10-14,won,2025-11-12
OPP-0005642,ACME-EU-01411,1468122.523161459,2026-01-02,won,2026-01-30
OPP-0005643,ACME-EU-01411,731824.0919013636,2026-03-02,lost,2026-03-27
OPP-0005644,ACME-EU-01411,231047.91873471,2025-11-08,lost,2025-11-21
OPP-0005645,ACME-EU-01412,1057761.159646717,2025-09-16,lost,2025-10-27
OPP-0005646,ACME-EU-01412,466223.36858578253,2025-09-12,lost,2025-10-09
OPP-0005647,ACME-EU-01412,1096037.6145017976,2025-12-15,lost,2025-12-29
OPP-0005648,ACME-EU-01412,1678956.5906488404,2026-01-24,lost,
OPP-0005649,ACME-EU-01413,1250795.4765977014,2025-10-25,won,2025-12-23
OPP-0005650,ACME-EU-01413,1285887.4181127544,2026-02-22,won,2026-03-09
OPP-0005651,ACME-EU-01413,1105009.0636724823,2025-04-11,lost,
OPP-0005652,ACME-EU-01413,1858167.983631248,2025-08-27,lost,2025-09-19
OPP-0005653,ACME-EU-01414,1867210.2346201765,2026-03-01,won,2026-04-28
OPP-0005654,ACME-EU-01414,1049810.2420934266,2025-04-28,lost,2025-05-25
OPP-0005655,ACME-EU-01414,646230.9999298336,2025-04-10,won,2025-04-29
OPP-0005656,ACME-EU-01414,946194.6614649156,2025-04-11,lost,
OPP-0005657,ACME-EU-01415,413787.9287814506,2025-04-17,won,2025-05-19
OPP-0005658,ACME-EU-01415,1290871.4148702743,2026-02-23,won,2026-03-22
OPP-0005659,ACME-EU-01415,1025180.0547753548,2025-04-17,lost,2025-04-30
OPP-0005660,ACME-EU-01415,251435.93173589578,2025-11-28,lost,
OPP-0005661,ACME-EU-01416,435413.1731832499,2025-07-27,lost,2025-09-06
OPP-0005662,ACME-EU-01416,985282.3145890773,2025-06-05,lost,2025-07-31
OPP-0005663,ACME-EU-01416,1780798.5319017738,2025-11-17,lost,2025-12-02
OPP-0005664,ACME-EU-01416,1154461.90523064,2026-03-09,lost,2026-04-13
OPP-0005665,ACME-EU-01417,1378993.250406518,2025-06-17,won,2025-07-02
OPP-0005666,ACME-EU-01417,711105.672000624,2025-08-14,lost,2025-09-27
OPP-0005667,ACME-EU-01417,1164252.216436257,2025-11-20,lost,2026-01-09
OPP-0005668,ACME-EU-01417,922390.6541442315,2025-08-22,lost,2025-10-13
OPP-0005669,ACME-EU-01418,1335303.3296151634,2025-05-08,lost,2025-05-22
OPP-0005670,ACME-EU-01418,148622.35385407024,2026-02-26,lost,2026-03-21
OPP-0005671,ACME-EU-01418,1011935.4216659704,2025-09-03,lost,
OPP-0005672,ACME-EU-01418,627185.6190307356,2025-10-07,won,2025-10-18
OPP-0005673,ACME-EU-01419,686060.869491923,2025-04-10,lost,2025-05-29
OPP-0005674,ACME-EU-01419,1923788.9915382199,2025-06-04,lost,2025-06-26
OPP-0005675,ACME-EU-01419,406254.8847871964,2025-09-20,lost,2025-10-04
OPP-0005676,ACME-EU-01419,656928.242528264,2025-10-27,won,2025-12-22
OPP-0005677,ACME-EU-01420,1044290.5226751999,2026-02-13,lost,
OPP-0005678,ACME-EU-01420,1732902.5488917662,2026-02-20,lost,2026-04-06
OPP-0005679,ACME-EU-01420,862506.6622524224,2025-09-01,lost,
OPP-0005680,ACME-EU-01420,1500537.2977319336,2025-10-20,won,
OPP-0005681,ACME-EU-01421,1719929.4915188646,2026-01-26,won,2026-03-12
OPP-0005682,ACME-EU-01421,654531.8938526055,2025-04-10,won,
OPP-0005683,ACME-EU-01421,815862.8579004843,2025-05-30,lost,2025-07-28
OPP-0005684,ACME-EU-01421,745284.6361922948,2025-10-15,won,2025-11-12
OPP-0005685,ACME-EU-01422,1674068.8268049462,2025-04-29,won,2025-05-28
OPP-0005686,ACME-EU-01422,136476.38080952226,2025-04-25,lost,2025-05-26
OPP-0005687,ACME-EU-01422,651421.123215926,2025-12-08,lost,
OPP-0005688,ACME-EU-01422,1374846.6873105033,2025-09-12,lost,
OPP-0005689,ACME-EU-01423,1152614.8241524182,2026-01-13,lost,
OPP-0005690,ACME-EU-01423,900764.2506227038,2025-10-06,lost,2025-11-15
OPP-0005691,ACME-EU-01423,1102899.0430816994,2025-10-01,won,2025-11-20
OPP-0005692,ACME-EU-01423,435289.94236522063,2025-11-19,lost,2026-01-14
OPP-0005693,ACME-EU-01424,889897.4121356203,2025-10-24,lost,2025-12-16
OPP-0005694,ACME-EU-01424,1028320.8191438806,2025-07-21,lost,2025-08-03
OPP-0005695,ACME-EU-01424,1807318.7878114732,2025-08-02,won,2025-08-14
OPP-0005696,ACME-EU-01424,558628.5674677538,2026-01-01,won,2026-02-16
OPP-0005697,ACME-EU-01425,1742265.5792216186,2025-05-12,lost,2025-06-15
OPP-0005698,ACME-EU-01425,1306270.7316106646,2025-07-04,lost,2025-08-31
OPP-0005699,ACME-EU-01425,89664.62058182192,2025-04-21,won,2025-06-06
OPP-0005700,ACME-EU-01425,1463031.1069538177,2026-03-04,won,
OPP-0005701,ACME-EU-01426,119326.16122065742,2025-06-03,lost,2025-06-16
OPP-0005702,ACME-EU-01426,1994893.1972869355,2025-12-06,lost,2026-01-23
OPP-0005703,ACME-EU-01426,1751641.5409978358,2025-06-14,won,
OPP-0005704,ACME-EU-01426,629820.3077030891,2025-08-25,lost,
OPP-0005705,ACME-EU-01427,551951.8988835756,2026-02-13,lost,
OPP-0005706,ACME-EU-01427,793810.1101059373,2025-10-13,won,2025-10-29
OPP-0005707,ACME-EU-01427,744525.5823631639,2025-11-12,lost,2025-11-28
OPP-0005708,ACME-EU-01427,776058.7458514931,2026-01-03,lost,
OPP-0005709,ACME-EU-01428,670639.2649329868,2025-05-13,lost,
OPP-0005710,ACME-EU-01428,1261210.1433542462,2025-09-16,lost,2025-11-13
OPP-0005711,ACME-EU-01428,370314.1442552167,2025-04-25,won,2025-05-29
OPP-0005712,ACME-EU-01428,1699663.5202697257,2025-12-24,won,2026-01-17
OPP-0005713,ACME-EU-01429,1634184.8438610649,2025-11-16,lost,2025-12-02
OPP-0005714,ACME-EU-01429,979142.2553177774,2025-11-19,won,2026-01-14
OPP-0005715,ACME-EU-01429,1712823.4322931678,2025-07-04,lost,2025-07-17
OPP-0005716,ACME-EU-01429,531932.886559072,2025-08-19,won,
OPP-0005717,ACME-EU-01430,84252.63862273554,2025-10-14,lost,2025-11-26
OPP-0005718,ACME-EU-01430,1257455.453808155,2026-02-03,won,
OPP-0005719,ACME-EU-01430,942923.343581195,2025-05-05,lost,2025-06-28
OPP-0005720,ACME-EU-01430,1155970.8652769479,2026-02-12,won,2026-04-06
OPP-0005721,ACME-EU-01431,1803711.847585886,2025-07-15,won,2025-09-04
OPP-0005722,ACME-EU-01431,1941354.8684535897,2026-02-24,lost,
OPP-0005723,ACME-EU-01431,1287183.6225234258,2026-01-24,lost,2026-02-21
OPP-0005724,ACME-EU-01431,1539908.4002122548,2025-08-06,lost,2025-10-01
OPP-0005725,ACME-EU-01432,213426.44529997034,2025-07-20,lost,
OPP-0005726,ACME-EU-01432,363395.39053843595,2025-08-29,lost,2025-10-26
OPP-0005727,ACME-EU-01432,1479749.3696583044,2026-01-18,won,
OPP-0005728,ACME-EU-01432,891162.6399566038,2025-08-08,lost,
